Label,Trial_ID,Time,S0,S1,S2,S3,S4
mouse,22,42.5,3345711.39,3442870.02,9148451.33,10916221.92,12022761.21
mouse,22,42.55,3349464.77,3420424.5,9203412.56,10855063.53,12030442.51
mouse,22,42.6,3345522.14,3444466.09,9147401.14,10906733.3,12022925.35
mouse,22,42.65,3364657.74,3419455.04,9142356.29,10916125.32,12106307.62
mouse,22,42.7,3348511.56,3442501.76,9148977.66,10917734.91,12091555.36
mouse,22,42.75,3366862.7,3424334.63,9191581.51,10849731.47,12109575.02
mouse,22,42.8,3345662.22,3441355.87,9191879.02,10916584.74,12100618.0
mouse,22,42.85,3364773.28,3442586.04,9137493.36,10843194.88,12107578.64
mouse,22,42.9,3369527.23,3418279.75,9194845.94,10840998.75,12019664.03
mouse,22,42.95,3363691.91,3424074.26,9199770.13,10898854.28,12088323.54
mouse,22,43.0,3346146.07,3423253.76,9135882.74,10853589.8,12019645.82
mouse,22,43.05,3365320.71,3421888.41,9148143.99,10848033.56,12107441.65
mouse,22,43.1,3365389.46,3419184.58,9142918.12,10917128.31,12101703.08
mouse,22,43.15,3364031.36,3439595.02,9138503.03,10918675.86,12106867.77
mouse,22,43.2,3363895.7,3424120.19,9192555.18,10915448.26,12097083.71
mouse,22,43.25,3349465.58,3443916.08,9187182.31,10847845.25,12101539.71
mouse,22,43.3,3365649.93,3442807.08,9194548.08,10844913.7,12026145.88
mouse,22,43.35,3365937.16,3424118.25,9146463.71,10906800.76,12016393.11
mouse,22,43.4,3343274.58,3441376.02,9202162.54,10905394.27,12020405.9
mouse,22,43.45,3366667.63,3440880.76,9198226.69,10854765.2,12109837.87
mouse,22,43.5,3368778.02,3419904.2,9188904.34,10854904.66,12109299.35
mouse,22,43.55,3369122.67,3439986.9,9136914.14,10902972.56,12032126.62
mouse,22,43.6,3369835.12,3439980.8,9190238.84,10912262.47,12034421.23
mouse,22,43.65,3363871.55,3421603.75,9138051.34,10914408.07,12019071.62
mouse,22,43.7,3349341.07,3443278.92,9147469.31,10913554.0,12090511.85
mouse,22,43.75,3348340.93,3443884.32,9186347.5,10913159.84,12016543.92
mouse,22,43.8,3365320.2,3445255.86,9131208.26,10912599.59,12022672.15
mouse,22,43.85,3343724.27,3440610.03,9137823.63,10845467.02,12109865.85
mouse,22,43.9,3364128.81,3441047.59,9132856.84,10839249.48,12033700.75
mouse,22,43.95,3344837.7,3444456.79,9187898.71,10854291.68,12100206.43
mouse,23,44.0,3392477.87,3444696.26,9244983.12,10854535.6,12175208.0
mouse,23,44.05,3372577.19,3445603.46,9173243.5,10857700.35,12161974.72
mouse,23,44.1,3391715.09,3424832.34,9190160.29,10928046.7,12169018.92
mouse,23,44.15,3395641.45,3424099.09,9241688.39,10860501.9,12098201.24
mouse,23,44.2,3374247.56,3443811.07,9175811.93,10918172.9,12170084.89
mouse,23,44.25,3393041.38,3418926.66,9174718.18,10932218.8,12178303.34
mouse,23,44.3,3392555.68,3422622.06,9183315.8,10914793.46,12172772.45
mouse,23,44.35,3373127.26,3419581.25,9242496.74,10852367.7,12171946.86
mouse,23,44.4,3374289.09,3441266.35,9236365.54,10921254.92,12103812.8
mouse,23,44.45,3390266.62,3440765.24,9175224.53,10930095.19,12096650.95
mouse,23,44.5,3371664.0,3439638.18,9237172.99,10852154.57,12085051.67
mouse,23,44.55,3394067.8,3420180.35,9235987.07,10856882.67,12168585.62
mouse,23,44.6,3395291.96,3442745.88,9174628.84,10865256.27,12167697.98
mouse,23,44.65,3373829.42,3422921.99,9237346.89,10923604.58,12091167.06
mouse,23,44.7,3392828.57,3440770.04,9186988.43,10854183.12,12099723.81
mouse,23,44.75,3371587.81,3423257.76,9173831.04,10855959.81,12156512.11
mouse,23,44.8,3376541.55,3446016.73,9227961.53,10850574.66,12105010.18
mouse,23,44.85,3394760.07,3443085.32,9187955.38,10922072.96,12092459.88
mouse,23,44.9,3393585.78,3424445.12,9185135.01,10864658.97,12160150.19
mouse,23,44.95,3390730.03,3425309.91,9190368.03,10847319.94,12095769.15
mouse,23,45.0,3394324.9,3422717.89,9229846.57,10866832.58,12180711.62
mouse,23,45.05,3376069.26,3420841.5,9230858.56,10914543.05,12104391.34
mouse,23,45.1,3396637.05,3444039.22,9181164.59,10924644.43,12177777.16
mouse,23,45.15,3374152.03,3424171.42,9183029.21,10933279.96,12179841.04
mouse,23,45.2,3392827.28,3442581.32,9178458.22,10863508.33,12098957.69
