Label,Trial_ID,Time,S0,S1,S2,S3,S4
ruler,9,16.5,4912235.26,5305215.99,10541821.69,11895419.62,13345813.12
ruler,9,16.55,4908424.98,5310307.59,10602640.45,11818335.43,13359370.08
ruler,9,16.6,4910666.61,5340079.62,10614254.83,11882732.61,13346931.93
ruler,9,16.65,4909632.44,5303497.11,10557454.66,11880190.77,13354661.85
ruler,9,16.7,4886001.81,5303233.67,10558305.42,11884712.68,13354641.78
ruler,9,16.75,4879380.05,5308546.36,10538723.61,11830425.62,13337252.36
ruler,9,16.8,4913296.85,5342855.65,10538207.4,11830926.21,13341226.36
ruler,9,16.85,4914026.8,5342579.98,10549042.86,11897718.52,13359210.4
ruler,9,16.9,4882721.13,5337533.86,10604669.14,11810912.81,13361775.03
ruler,9,16.95,4879925.75,5301731.59,10553735.84,11814245.77,13343097.91
ruler,9,17.0,4880763.74,5339995.31,10549045.59,11888388.61,13257658.96
ruler,9,17.05,4878391.31,5307594.27,10621291.35,11894388.06,13344446.26
ruler,9,17.1,4915611.32,5307768.31,10541839.9,11888000.58,13272151.19
ruler,9,17.15,4910848.72,5335333.15,10557744.69,11824449.96,13263798.82
ruler,9,17.2,4910681.24,5338407.85,10556045.75,11890274.66,13353403.28
ruler,9,17.25,4881254.33,5336086.5,10619410.06,11902634.12,13258314.51
ruler,9,17.3,4886207.84,5337791.48,10608542.17,11822515.27,13340123.37
ruler,9,17.35,4881643.88,5308497.66,10539002.45,11810204.0,13273823.45
ruler,9,17.4,4916605.06,5300502.04,10606966.43,11819862.05,13344213.75
ruler,9,17.45,4882375.01,5303153.08,10555877.87,11884702.26,13350938.76
ruler,9,17.5,4880543.7,5308868.66,10610996.97,11819268.07,13350080.1
ruler,9,17.55,4910473.81,5310593.48,10622472.21,11900998.1,13272795.43
ruler,9,17.6,4913273.45,5340001.32,10618283.59,11899035.88,13359196.68
ruler,9,17.65,4884288.3,5308995.96,10544521.76,11888769.15,13347328.14
ruler,9,17.7,4885397.83,5301741.81,10542143.02,11826587.92,13279945.12
ruler,9,17.75,4909999.91,5338803.26,10619663.79,11889835.33,13257931.37
ruler,9,17.8,4879982.3,5342829.63,10605111.59,11894138.03,13259123.14
ruler,9,17.85,4882525.79,5336739.84,10615504.7,11889073.52,13353275.4
ruler,9,17.9,4913107.11,5335970.81,10549851.43,11895729.17,13261012.1
ruler,9,17.95,4882280.27,5334569.9,10558870.86,11889823.48,13266016.94
ruler,10,18.0,4904339.87,5278228.35,10617426.39,11917419.74,13430029.59
ruler,10,18.05,4875766.04,5281069.05,10606940.53,11903306.65,13441616.23
ruler,10,18.1,4872294.45,5305943.33,10554256.02,11918665.06,13432618.44
ruler,10,18.15,4902982.72,5307994.94,10540688.28,11843392.69,13454940.09
ruler,10,18.2,4904459.25,5278512.02,10537808.97,11825357.8,13360562.99
ruler,10,18.25,4875084.88,5272640.76,10615222.66,11905558.32,13443570.13
ruler,10,18.3,4906766.65,5277483.36,10604531.32,11844236.9,13353414.99
ruler,10,18.35,4903321.39,5303984.04,10556097.66,11903923.25,13431277.9
ruler,10,18.4,4904932.31,5272328.08,10537966.64,11847286.12,13350356.28
ruler,10,18.45,4909857.55,5311612.57,10538120.97,11900278.26,13430607.89
ruler,10,18.5,4875256.55,5304239.45,10616527.77,11829972.5,13373259.71
ruler,10,18.55,4876891.77,5275807.9,10545040.93,11825494.4,13440505.46
ruler,10,18.6,4903410.27,5307153.81,10540869.49,11916012.42,13435941.65
ruler,10,18.65,4903198.19,5275738.54,10554663.84,11898029.14,13447427.69
ruler,10,18.7,4872853.06,5277295.9,10617389.07,11834112.23,13431387.73
ruler,10,18.75,4874724.11,5310610.6,10600384.38,11845966.65,13357972.17
